,balltree_score,balltree_severity,gmm_score,gmm_anomaly,iforest_score,iforest_anomaly,consensus_votes,is_anomaly,severity,persistence,anomaly_ma_score,physical_culprit,culprit_component,culprit_deviation,forensic_evidence,is_warmup,family_consensus,vel_score,vel_bypass,vel_culprit,server_port,_abs_timestamp,soft_zone_triggered
10,0.5897440145055108,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.6112585207080199,"entropy_volatility (DROP (812.4%), σ=2.12)",PC17,2.839360150549116,"[NORMAL [WARMUP]] Physical: entropy_volatility (DROP (812.4%), σ=2.12). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.59x P99.",True,,0.07448233816747782,False,,138,1499083078.218544,False
11,0.5650123917618531,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.5348802957517982,"entropy_volatility (DROP (606.4%), σ=1.58) | GMM: tcp_ratio (LL=-3.458)",PC3,-1.716413908625605,"[NORMAL [WARMUP]] Physical: entropy_volatility (DROP (606.4%), σ=1.58) | GMM: tcp_ratio (LL=-3.458). Multivariate: PC3 (reduced 1.72σ). Suspect features: bytes_acceleration, pps_acceleration, bytes_volatility. Persistence: Sustained Attack. BallTree score: 0.57x P99.",True,,0.07448233816747782,False,,56772,1499083079.218393,False
12,1.072964875032928,1.0,0.9999999999824589,0,0.6509108720249269,1,1,1,1.0,Sustained Attack,0.6068515363701387,"burst_factor (SPIKE (+614.2%), σ=3.59) | GMM: bytes (LL=-5.486)",PC20,4.540979498375086,"[BORDERLINE [WARMUP]] Physical: burst_factor (SPIKE (+614.2%), σ=3.59) | GMM: bytes (LL=-5.486). Multivariate: PC20 (elevated 4.54σ). Suspect features: burst_factor, port_scan_ratio, flow_duration. Persistence: Sustained Attack. BallTree score: 1.07x P99.",True,,0.07448233816747782,False,,60410,1499083080.03763,False
13,0.5071232428801742,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.6222904461958095,"udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: pps_acceleration (LL=-3.846)",PC1,-2.9440078034486503,"[NORMAL [WARMUP]] Physical: udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: pps_acceleration (LL=-3.846). Multivariate: PC1 (reduced 2.94σ). Suspect features: pps_velocity, vel_bytes_z, bytes_velocity. Persistence: Sustained Attack. BallTree score: 0.51x P99.",True,,0.07448233816747782,False,,123,1499083081.218623,False
14,0.784115575781894,0.5,0.9999999986500591,0,0.42772747220479757,1,1,1,1.0,Sustained Attack,0.703792019992472,"flow_duration (SPIKE (+340.2%), σ=2.67) | GMM: iat_mean (LL=-4.056)",PC17,2.839360150549116,"[SOFT ZONE [WARMUP]] Physical: flow_duration (SPIKE (+340.2%), σ=2.67) | GMM: iat_mean (LL=-4.056). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.78x P99.",True,,0.07448233816747782,False,,137,1499083082.21283,True
15,0.4867677896429738,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.6831967750199646,"udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: iat_mean (LL=-3.760)",PC17,2.839360150549116,"[NORMAL] Physical: udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: iat_mean (LL=-3.760). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.49x P99.",False,,0.07448233816747782,False,,123,1499083083.212904,False
16,0.47791549340319184,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.6657773953482323,"udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: bytes_acceleration (LL=-2.827)",PC17,2.839360150549116,"[NORMAL] Physical: udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: bytes_acceleration (LL=-2.827). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.48x P99.",False,,0.07448233816747782,False,,5353,1499083084.180655,False
17,0.682738270446012,0.5,0.9999999999682386,0,0.20992160935127788,0,0,1,1.0,Sustained Attack,0.5877320744308492,"flow_duration (SPIKE (+249.7%), σ=1.96) | GMM: iat_mean (LL=-4.378)",PC21,2.175084486550757,"[SOFT ZONE] Physical: flow_duration (SPIKE (+249.7%), σ=1.96) | GMM: iat_mean (LL=-4.378). Multivariate: PC21 (elevated 2.18σ). Suspect features: iat_mean, flow_duration, unique_dst_ports. Persistence: Sustained Attack. BallTree score: 0.68x P99.",False,,0.07448233816747782,False,,56772,1499083085.213121,True
18,0.4213798021575696,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.5705833862863282,"udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: entropy_velocity (LL=-2.432)",PC17,2.839360150549116,"[NORMAL] Physical: udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: entropy_velocity (LL=-2.432). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.42x P99.",False,,0.07448233816747782,False,,8612,1499083086.213159,False
19,0.3799659559232275,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.48975346231459493,"udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: iat_mean (LL=-4.067)",PC17,2.839360150549116,"[NORMAL] Physical: udp_ratio (SPIKE (+381.5%), σ=2.02) | GMM: iat_mean (LL=-4.067). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.38x P99.",False,,0.07448233816747782,False,,5353,1499083087.124421,False
20,0.3366349601739454,0.0,0.0,0,0.0,0,0,0,0.0,,0.4597268964207893,,,0.0,,False,,0.07448233816747782,False,,5353,1499083088.125846,False
21,0.3923636540020179,0.0,0.0,0,0.0,0,0,0,0.0,,0.44261652854055444,,,0.0,,False,,0.07448233816747782,False,,3289,1499083089.052613,False
22,0.62811556427477,0.0,0.0,0,0.0,0,0,0,0.0,,0.43169198730630604,,,0.0,,False,,0.07448233816747782,False,,56772,1499083090.079739,False
23,0.40432210691020454,0.0,0.0,0,0.0,0,0,0,0.0,,0.4282804482568331,,,0.0,,False,,0.07448233816747782,False,,123,1499083091.213583,False
24,0.3437237561377837,0.0,0.0,0,0.0,0,0,0,0.0,,0.4210320082997443,,,0.0,,False,,0.07448233816747782,False,,123,1499083092.213607,False
25,0.8908892194855028,1.0,0.9999999970706843,0,0.24104138775203063,0,0,0,0.0,Sustained Attack,0.5318828601620558,"flow_duration (SPIKE (+388.3%), σ=3.05) | GMM: iat_mean (LL=-5.068)",PC21,2.9586419124646777,"[BORDERLINE] Physical: flow_duration (SPIKE (+388.3%), σ=3.05) | GMM: iat_mean (LL=-5.068). Multivariate: PC21 (elevated 2.96σ). Suspect features: iat_mean, flow_duration, unique_dst_ports. Persistence: Sustained Attack. BallTree score: 0.89x P99.",False,,0.07448233816747782,False,,56772,1499083095.069076,False
26,0.38372278987954994,0.0,0.0,0,0.0,0,0,0,0.0,,0.5301546873375622,,,0.0,,False,,0.07448233816747782,False,,5353,1499083100.181341,False
27,0.6127533792950715,0.0,0.0,0,0.0,0,0,0,0.0,,0.5270822503416225,,,0.0,,False,,0.07448233816747782,False,,8612,1499083108.286544,False
28,0.26829788323117454,0.0,0.0,0,0.0,0,0,0,0.0,,0.4998774056058165,,,0.0,,False,,0.07448233816747782,False,,5353,1499083109.954044,False
29,0.2530314397685639,0.0,0.0,0,0.0,0,0,0,0.0,,0.48173894233197256,,,0.0,,False,,0.07448233816747782,False,,3289,1499083110.766757,False
30,0.20264132270818444,0.0,0.0,0,0.0,0,0,0,0.0,,0.3440893629765089,,,0.0,,False,,0.07448233816747782,False,,1124,1499083111.770767,False
31,0.2589520093643279,0.0,0.0,0,0.0,0,0,0,0.0,,0.3191352068734644,,,0.0,,False,,0.07448233816747782,False,,56772,1499083114.264521,False
32,0.26701760635979316,0.0,0.0,0,0.0,0,0,0,0.0,,0.24998805228640877,,,0.0,,False,,0.07448233816747782,False,,5353,1499083132.186012,False
33,0.47068447209034414,0.0,0.0,0,0.0,0,0,0,0.0,,0.2904653700582427,,,0.0,,False,,0.07448233816747782,False,,123,1499083144.215269,False
34,0.6486264752178109,0.0,0.0,0,0.0,0,0,0,0.0,,0.3695843771480921,,,0.0,,False,,0.07448233816747782,False,,138,1499083146.020912,False
35,0.3430690031070066,0.0,0.0,0,0.0,0,0,0,0.0,,0.3976699132278566,,,0.0,,False,,0.07448233816747782,False,,123,1499083147.21527,False
36,0.29728993104498963,0.0,0.0,0,0.0,0,0,0,0.0,,0.40533749756398896,,,0.0,,False,,0.07448233816747782,False,,123,1499083148.215296,False
37,0.3274801532380962,0.0,0.0,0,0.0,0,0,0,0.0,,0.41743000693964954,,,0.0,,False,,0.07448233816747782,False,,123,1499083149.215318,False
38,0.43631804738250873,0.0,0.0,0,0.0,0,0,0,0.0,,0.41055672199808246,,,0.0,,False,,0.07448233816747782,False,,123,1499083150.215348,False
39,0.42685048546116555,0.0,0.0,0,0.0,0,0,0,0.0,,0.3662015240467533,,,0.0,,False,,0.07448233816747782,False,,55726,1499083164.961256,False
40,0.6158547808343237,0.0,0.0,0,0.0,0,0,0,0.0,,0.4207586795922168,,,0.0,,False,,0.07448233816747782,False,,-1,1499083165.004728,False
41,1.2004479210250516,2.0,0.9999999999999993,0,0.42866957392163163,1,1,0,0.0,Sustained Attack,0.6013902775882292,"payload_continuity (SPIKE (+6941.7%), σ=4.22) | GMM: payload_continuity_ratio (LL=-19.172)",PC6,6.613394003904912,"[MEDIUM] Physical: payload_continuity (SPIKE (+6941.7%), σ=4.22) | GMM: payload_continuity_ratio (LL=-19.172). Multivariate: PC6 (elevated 6.61σ). Suspect features: payload_continuity, size_avg, entropy_velocity. Persistence: Sustained Attack. BallTree score: 1.20x P99.",False,,0.07448233816747782,False,,443,1499083167.314017,False
42,0.4544981094374432,0.0,0.0,0,0.0,0,0,0,0.0,,0.6267938688280985,,,0.0,,False,,0.07448233816747782,False,,56772,1499083168.301712,False
43,0.5781342959596294,0.0,0.0,0,0.0,0,0,0,0.0,,0.6551571185435228,,,0.0,,False,,0.07448233816747782,False,,53,1499083169.997568,False
44,4.85782033081724,3.0,1.0,1,0.8937998780963834,1,2,1,3.0,Transient Spike,1.5413510876147376,"bytes (SPIKE (+5200.1%), σ=22.59) | GMM: size_avg (LL=-32.296)",PC5,19.595983587399022,"[CRITICAL] Physical: bytes (SPIKE (+5200.1%), σ=22.59) | GMM: size_avg (LL=-32.296). Multivariate: PC5 (elevated 19.60σ). Suspect features: bytes, vel_bytes_z, vel_pps_z. Persistence: Transient Spike. BallTree score: 4.86x P99. ALERT: Critical — immediate investigation required.",False,,0.07448233816747782,False,,80,1499083170.000046,False
45,0.6721627689783563,0.5,0.9999999853100484,0,0.3046540223500257,0,0,0,0.0,Sustained Attack,1.552612685243544,"bytes_acceleration (DROP (58329.7%), σ=2.72)",PC2,3.8363295612557082,"[SOFT ZONE] Physical: bytes_acceleration (DROP (58329.7%), σ=2.72). Multivariate: PC2 (elevated 3.84σ). Suspect features: pps_volatility, bytes_volatility, pps_momentum. Persistence: Sustained Attack. BallTree score: 0.67x P99.",False,,0.07448233816747782,False,,80,1499083171.114033,True
46,0.8693011410766005,1.0,0.9999999999999556,0,0.3695939581193945,0,0,0,0.0,Sustained Attack,1.486383329253854,"port_scan_ratio (SPIKE (+402.2%), σ=4.77) | GMM: payload_continuity_ratio (LL=-25.108)",PC20,-3.514538927299933,"[BORDERLINE] Physical: port_scan_ratio (SPIKE (+402.2%), σ=4.77) | GMM: payload_continuity_ratio (LL=-25.108). Multivariate: PC20 (reduced 3.51σ). Suspect features: burst_factor, port_scan_ratio, flow_duration. Persistence: Sustained Attack. BallTree score: 0.87x P99.",False,,0.07448233816747782,False,,443,1499083173.804061,False
47,1.2848646250821136,2.0,1.0,0,0.43217955916347894,1,1,0,0.0,Sustained Attack,1.652456632382788,"port_scan_ratio (SPIKE (+402.2%), σ=4.77) | GMM: bytes_volatility (LL=-9.502)",PC20,-3.7840698740821757,"[MEDIUM] Physical: port_scan_ratio (SPIKE (+402.2%), σ=4.77) | GMM: bytes_volatility (LL=-9.502). Multivariate: PC20 (reduced 3.78σ). Suspect features: burst_factor, port_scan_ratio, flow_duration. Persistence: Sustained Attack. BallTree score: 1.28x P99.",False,,0.07448233816747782,False,,443,1499083175.817133,False
48,0.6005884017514977,0.0,0.0,0,0.0,0,0,0,0.0,,1.6569474535411615,,,0.0,,False,,0.07448233816747782,False,,5353,1499083196.188475,False
49,0.20201088456606758,0.0,0.0,0,0.0,0,0,0,0.0,,0.7257855642909272,,,0.0,,False,,0.07448233816747782,False,,56772,1499083200.847886,False
50,0.4276502965381688,0.0,0.0,0,0.0,0,0,0,0.0,,0.6768830698028896,,,0.0,,False,,0.07448233816747782,False,,123,1499083210.21625,False
51,0.455049204633254,0.0,0.0,0,0.0,0,0,0,0.0,,0.5940326825142204,,,0.0,,False,,0.07448233816747782,False,,123,1499083213.216285,False
52,0.3723964652055386,0.0,0.0,0,0.0,0,0,0,0.0,,0.41153905053890527,,,0.0,,False,,0.07448233816747782,False,,123,1499083214.216278,False
53,0.3640179189710166,0.0,0.0,0,0.0,0,0,0,0.0,,0.36422495398280913,,,0.0,,False,,0.07448233816747782,False,,123,1499083215.216447,False
54,0.27895593896528587,0.0,0.0,0,0.0,0,0,0,0.0,,0.37961396486265275,,,0.0,,False,,0.07448233816747782,False,,123,1499083216.216302,False
55,0.41891778343286534,0.0,0.0,0,0.0,0,0,0,0.0,,0.3778674622415921,,,0.0,,False,,0.07448233816747782,False,,123,1499083219.216311,False
56,0.35067919561525135,0.0,0.0,0,0.0,0,0,0,0.0,,0.3569934604379915,,,0.0,,False,,0.07448233816747782,False,,123,1499083222.216472,False
57,1.1514451839956379,1.0,0.9999999060173193,0,0.41149827581806486,1,1,1,3.0,Sustained Attack,0.5128032041960114,"flag_rst_ratio (SPIKE (+12141.5%), σ=13.07) | GMM: port_scan_ratio (LL=-9.714)",PC15,12.981396167445366,"[BORDERLINE] Physical: flag_rst_ratio (SPIKE (+12141.5%), σ=13.07) | GMM: port_scan_ratio (LL=-9.714). Multivariate: PC15 (elevated 12.98σ). Suspect features: flag_rst_ratio, flag_fin_ratio, flag_syn_ratio. Persistence: Sustained Attack. BallTree score: 1.15x P99.",False,,0.07448233816747782,False,,443,1499083227.831221,False
58,0.5759545094228371,0.0,0.0,0,0.0,0,0,0,0.0,,0.5551905222863756,,,0.0,,False,,0.07448233816747782,False,,138,1499083271.809332,False
59,0.4797809540670311,0.0,0.0,0,0.0,0,0,0,0.0,,0.5953555253067246,,,0.0,,False,,0.1567979583003543,False,,123,1499083279.216318,False
60,0.50425011498037,0.0,0.0,0,0.0,0,0,0,0.0,,0.6124219916162256,,,0.0,,False,,0.10845531258754212,False,,123,1499083280.216262,False
61,0.45823064782996287,0.0,0.0,0,0.0,0,0,0,0.0,,0.6339322820591677,,,0.0,,False,,0.14951034660880785,False,,123,1499083281.216217,False
62,0.3273266651615739,0.0,0.0,0,0.0,0,0,0,0.0,,0.4691085782923549,,,0.0,,False,,0.14536852916417892,False,,123,1499083282.216299,False
63,0.14507771953598741,0.0,0.0,0,0.0,0,0,0,0.0,,0.382933220314985,,,0.0,,False,,0.09785860790520082,False,,123,1499083283.216214,False
64,0.19974772368859534,0.0,0.0,0,0.0,0,0,0,0.0,,0.3269265742392979,,,0.0,,False,,0.06757804835069547,False,,123,1499083284.216257,False
65,1.2668439059110925,2.0,0.9999999999963858,0,0.7236694769303869,1,1,1,2.0,Transient Spike,0.4794453324254424,"vel_syn_z (SPIKE (+2062.4%), σ=7.43)",PC12,6.004289478166061,"[MEDIUM] Physical: vel_syn_z (SPIKE (+2062.4%), σ=7.43). Multivariate: PC12 (elevated 6.00σ). Suspect features: vel_syn_z, flag_syn_ratio, flag_psh_ratio. Persistence: Transient Spike. BallTree score: 1.27x P99. ⚡VELOCITY BYPASS: vel_syn_z(z=+8.00) (≥5.0σ — emergency gate fired).",False,,1.6001441730590322,True,vel_syn_z(z=+8.00),123,1499083285.171409,False
66,1.0768095968068907,1.0,0.9999999999999915,0,0.490031912802453,1,1,1,1.0,Sustained Attack,0.603161122220828,"payload_continuity (SPIKE (+5525.8%), σ=3.36) | GMM: unique_dst_ports (LL=-5.368)",PC6,4.740227589656694,"[BORDERLINE] Physical: payload_continuity (SPIKE (+5525.8%), σ=3.36) | GMM: unique_dst_ports (LL=-5.368). Multivariate: PC6 (elevated 4.74σ). Suspect features: payload_continuity, size_avg, entropy_velocity. Persistence: Sustained Attack. BallTree score: 1.08x P99. Family: slow_attack.",False,slow_attack,0.43727151223887956,False,,56772,1499083286.029185,False
67,0.588979430300431,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.6554916752485994,"pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: payload_continuity_ratio (LL=-9.948)",PC6,-2.5540089166409756,"[NORMAL] Physical: pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: payload_continuity_ratio (LL=-9.948). Multivariate: PC6 (reduced 2.55σ). Suspect features: payload_continuity, size_avg, entropy_velocity. Persistence: Sustained Attack. BallTree score: 0.59x P99.",False,,0.06168302795991828,False,,28858,1499083287.076524,False
68,0.628292568854228,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.7521346451122475,"pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: entropy_acceleration (LL=-3.085)",PC17,2.839360150549116,"[NORMAL] Physical: pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: entropy_acceleration (LL=-3.085). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.63x P99.",False,,0.09143472692978807,False,,137,1499083288.247279,False
69,0.5858694493893106,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.8293589902523906,"iat_mean (SPIKE (+1414.3%), σ=4.05)",PC21,3.417098152012506,"[NORMAL] Physical: iat_mean (SPIKE (+1414.3%), σ=4.05). Multivariate: PC21 (elevated 3.42σ). Suspect features: iat_mean, flow_duration, unique_dst_ports. Persistence: Sustained Attack. BallTree score: 0.59x P99.",False,,0.13990101978080166,False,,123,1499083289.216267,False
70,0.5542317172534499,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.6868365525208621,"vel_syn_z (SPIKE (+700.3%), σ=2.52)",PC1,4.831275390473804,"[NORMAL] Physical: vel_syn_z (SPIKE (+700.3%), σ=2.52). Multivariate: PC1 (elevated 4.83σ). Suspect features: pps_velocity, vel_bytes_z, bytes_velocity. Persistence: Sustained Attack. BallTree score: 0.55x P99.",False,,0.5922320522578135,False,,50152,1499083299.175021,False
71,0.6756060241314585,0.5,0.9999996355401305,0,0.11976325459836762,0,0,1,1.0,Sustained Attack,0.6065958379857757,"flow_duration (SPIKE (+372.8%), σ=2.93) | GMM: entropy_acceleration (LL=-3.284)",PC2,3.643083420600308,"[SOFT ZONE] Physical: flow_duration (SPIKE (+372.8%), σ=2.93) | GMM: entropy_acceleration (LL=-3.284). Multivariate: PC2 (elevated 3.64σ). Suspect features: pps_volatility, bytes_volatility, pps_momentum. Persistence: Sustained Attack. BallTree score: 0.68x P99.",False,,0.22715273439569664,False,,56772,1499083312.150073,True
72,0.7462490544154852,0.5,0.9999999999659573,0,0.36061206715722705,0,0,1,1.0,Sustained Attack,0.6380497628087864,"flow_duration (SPIKE (+460.1%), σ=3.61) | GMM: iat_mean (LL=-3.665)",PC2,2.89434390721829,"[SOFT ZONE] Physical: flow_duration (SPIKE (+460.1%), σ=3.61) | GMM: iat_mean (LL=-3.665). Multivariate: PC2 (elevated 2.89σ). Suspect features: pps_volatility, bytes_volatility, pps_momentum. Persistence: Sustained Attack. BallTree score: 0.75x P99.",False,,0.26156731426635965,False,,80,1499083313.00514,True
73,0.827224835193926,1.0,0.9999999893218717,0,0.3230039235022781,0,0,1,1.0,Sustained Attack,0.6778362160767261,"pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: payload_continuity_ratio (LL=-27.111)",PC6,-2.5475578417676235,"[BORDERLINE] Physical: pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: payload_continuity_ratio (LL=-27.111). Multivariate: PC6 (reduced 2.55σ). Suspect features: payload_continuity, size_avg, entropy_velocity. Persistence: Sustained Attack. BallTree score: 0.83x P99.",False,,0.03207886269703362,False,,80,1499083314.060903,False
74,0.4788095962102136,0.0,0.0,0,0.0,0,0,1,1.0,Sustained Attack,0.6564242454409067,"pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: entropy_acceleration (LL=-3.369)",PC17,2.839360150549116,"[NORMAL] Physical: pps_momentum (SPIKE (+456.7%), σ=2.44) | GMM: entropy_acceleration (LL=-3.369). Multivariate: PC17 (elevated 2.84σ). Suspect features: tcp_ratio, udp_ratio, igmp_ratio. Persistence: Sustained Attack. BallTree score: 0.48x P99.",False,,0.02205324902421962,False,,5353,1499083324.193453,False
