,balltree_score,balltree_severity,gmm_score,gmm_anomaly,iforest_score,iforest_anomaly,consensus_votes,is_anomaly,severity,persistence,anomaly_ma_score,physical_culprit,culprit_component,culprit_deviation,forensic_evidence,is_warmup,family_consensus,vel_score,vel_bypass,vel_culprit,server_port,_abs_timestamp,soft_zone_triggered
32,0.783339650471089,0.5,0.9999999981999945,0,0.2561631229877517,0,0,0,0.0,Sustained Attack,0.5896412613929233,"unique_dst_ports (SPIKE (+1125.2%), σ=1.86)",PC1,2.080948693815298,"[SOFT ZONE] Physical: unique_dst_ports (SPIKE (+1125.2%), σ=1.86). Multivariate: PC1 (elevated 2.08σ). Suspect features: pps_velocity, vel_bytes_z, bytes_velocity. Persistence: Sustained Attack. BallTree score: 0.78x P99.",False,,0.07448233816747782,False,,59748,1499255322.015464,True
33,0.5608402692056395,0.0,0.0,0,0.0,0,0,0,0.0,,0.6226869607190503,,,0.0,,False,,0.07448233816747782,False,,56654,1499255338.476689,False
34,0.6065131537380974,0.0,0.0,0,0.0,0,0,0,0.0,,0.6780525633785001,,,0.0,,False,,0.07448233816747782,False,,54594,1499255357.54729,False
35,0.8273318469430215,1.0,0.9999999824565271,0,0.15595578634637247,0,0,0,0.0,Sustained Attack,0.7288050800989401,"flag_syn_ratio (SPIKE (+514.9%), σ=2.69) | GMM: payload_continuity_ratio (LL=-19.172)",PC15,1.8880460265538523,"[BORDERLINE] Physical: flag_syn_ratio (SPIKE (+514.9%), σ=2.69) | GMM: payload_continuity_ratio (LL=-19.172). Multivariate: PC15 (elevated 1.89σ). Suspect features: vel_syn_z, flag_syn_ratio, flag_psh_ratio. Persistence: Sustained Attack. BallTree score: 0.83x P99.",False,,0.07448233816747782,False,,22,1499255358.488811,False
36,0.4884169909408036,0.0,0.0,0,0.0,0,0,0,0.0,,0.6532883822597302,,,0.0,,False,,0.07448233816747782,False,,54594,1499255359.239488,False
37,0.28091829651931943,0.0,0.0,0,0.0,0,0,0,0.0,,0.5528041114693762,,,0.0,,False,,0.07448233816747782,False,,22,1499255360.656114,False
38,0.37958786944042877,0.0,0.0,0,0.0,0,0,0,0.0,,0.5165536315163342,,,0.0,,False,,0.07448233816747782,False,,22,1499255361.027491,False
39,0.40435286930060216,0.0,0.0,0,0.0,0,0,0,0.0,,0.4761215746288351,,,0.0,,False,,0.07448233816747782,False,,49189,1499255370.180595,False
40,0.3471135350933278,0.0,0.0,0,0.0,0,0,0,0.0,,0.3800779122588963,,,0.0,,False,,0.07448233816747782,False,,54594,1499255388.19142,False
41,0.6899354276689603,0.5,0.999999943274649,0,0.114034493876436,0,0,0,0.0,Sustained Attack,0.4203815996045277,"flag_syn_ratio (SPIKE (+514.9%), σ=2.69) | GMM: payload_continuity_ratio (LL=-19.172)",PC15,1.8880460265538523,"[SOFT ZONE] Physical: flag_syn_ratio (SPIKE (+514.9%), σ=2.69) | GMM: payload_continuity_ratio (LL=-19.172). Multivariate: PC15 (elevated 1.89σ). Suspect features: vel_syn_z, flag_syn_ratio, flag_psh_ratio. Persistence: Sustained Attack. BallTree score: 0.69x P99.",False,,0.07448233816747782,False,,22,1499255403.130906,True
42,0.3800076311947426,0.0,0.0,0,0.0,0,0,0,0.0,,0.44019946653961234,,,0.0,,False,,0.07448233816747782,False,,54594,1499255405.110509,False
43,0.4097184255151279,0.0,0.0,0,0.0,0,0,0,0.0,,0.4462255777545522,,,0.0,,False,,0.07448233816747782,False,,22,1499255406.568886,False
44,0.2228749251627402,0.0,0.0,0,0.0,0,0,0,0.0,,0.40992998892697974,,,0.0,,False,,0.07448233816747782,False,,22,1499255407.040462,False
45,0.27878032157790683,0.0,0.0,0,0.0,0,0,0,0.0,,0.3962633462238956,,,0.0,,False,,0.07448233816747782,False,,22,1499255408.095806,False
46,0.44000313571090627,0.0,0.0,0,0.0,0,0,0,0.0,,0.3462768878322848,,,0.0,,False,,0.07448233816747782,False,,137,1499255457.343756,False
47,0.8666036332451169,1.0,0.9999999999999856,0,0.08713500828517158,0,0,0,0.0,Sustained Attack,0.44359608824235963,"port_scan_ratio (SPIKE (+234.8%), σ=2.78)",PC19,-2.4771158169120624,"[BORDERLINE] Physical: port_scan_ratio (SPIKE (+234.8%), σ=2.78). Multivariate: PC19 (reduced 2.48σ). Suspect features: burst_factor, port_scan_ratio, flow_duration. Persistence: Sustained Attack. BallTree score: 0.87x P99.",False,,0.07448233816747782,False,,443,1499255479.855495,False
48,0.5085369115402883,0.0,0.0,0,0.0,0,0,0,0.0,,0.46335978544739176,,,0.0,,False,,0.07448233816747782,False,,137,1499255534.599148,False
49,0.4392375492919068,0.0,0.0,0,0.0,0,0,0,0.0,,0.506632310273225,,,0.0,,False,,0.07448233816747782,False,,49199,1499255548.498312,False
50,0.5919657959521432,0.0,0.0,0,0.0,0,0,0,0.0,,0.5692694051480723,,,0.0,,False,,0.07448233816747782,False,,137,1499255558.499533,False
51,0.5543858710033918,0.0,0.0,0,0.0,0,0,0,0.0,,0.5921459522065694,,,0.0,,False,,0.07448233816747782,False,,54594,1499255561.410919,False
52,0.527438606066366,0.0,0.0,0,0.0,0,0,0,0.0,,0.5243129467708192,,,0.0,,False,,0.07448233816747782,False,,22,1499255562.850888,False
53,0.3556645422318066,0.0,0.0,0,0.0,0,0,0,0.0,,0.4937384729091228,,,0.0,,False,,0.07448233816747782,False,,22,1499255563.096846,False
54,0.3790604849294211,0.0,0.0,0,0.0,0,0,0,0.0,,0.4817030600366258,,,0.0,,False,,0.07448233816747782,False,,22,1499255564.290927,False
55,0.5287787595202739,0.0,0.0,0,0.0,0,0,0,0.0,,0.46906565275025186,,,0.0,,False,,0.07448233816747782,False,,137,1499255578.518424,False
56,0.44904284227801017,0.0,0.0,0,0.0,0,0,0,0.0,,0.44799704700517556,,,0.0,,False,,0.07448233816747782,False,,123,1499255584.390514,False
57,0.5651310495912246,0.0,0.0,0,0.0,0,0,0,0.0,,0.45553553571014727,,,0.0,,False,,0.07448233816747782,False,,37082,1499255606.94364,False
58,0.4383549696404998,0.0,0.0,0,0.0,0,0,0,0.0,,0.4720736211918859,,,0.0,,False,,0.07448233816747782,False,,138,1499255608.539707,False
59,0.3590937631474866,0.0,0.0,0,0.0,0,0,0,0.0,,0.468080276835499,,,0.0,,False,,0.15196440936001107,False,,44826,1499255622.02366,False
60,0.31169743891732393,0.0,0.0,0,0.0,0,0,0,0.0,,0.42466401271490906,,,0.0,,False,,0.07870751203048285,False,,5353,1499255658.19277,False
61,0.42673413746589556,0.0,0.0,0,0.0,0,0,0,0.0,,0.42020227175248615,,,0.0,,False,,0.19618938295217853,False,,56613,1499255662.634146,False
62,0.7356952001372687,0.5,0.9999993464411459,0,0.2814850233401825,0,0,0,0.0,Sustained Attack,0.454315101861695,"flag_rst_ratio (SPIKE (+7244.9%), σ=7.80)",PC14,7.590119958742017,"[SOFT ZONE] Physical: flag_rst_ratio (SPIKE (+7244.9%), σ=7.80). Multivariate: PC14 (elevated 7.59σ). Suspect features: flag_rst_ratio, flag_fin_ratio, flag_syn_ratio. Persistence: Sustained Attack. BallTree score: 0.74x P99.",False,,0.08267576578601188,False,,54594,1499255667.183775,True
63,0.9627775797712292,1.0,0.999999916091117,0,0.20879253413691373,0,0,0,0.0,Sustained Attack,0.5591996238878408,"flow_duration (SPIKE (+335.6%), σ=2.63) | GMM: iat_mean (LL=-5.494)",PC20,2.815944156332061,"[BORDERLINE] Physical: flow_duration (SPIKE (+335.6%), σ=2.63) | GMM: iat_mean (LL=-5.494). Multivariate: PC20 (elevated 2.82σ). Suspect features: iat_mean, flow_duration, unique_dst_ports. Persistence: Sustained Attack. BallTree score: 0.96x P99.",False,,0.48342262473391584,False,,22,1499255680.252533,False
64,0.9174697907089246,1.0,0.9999999911300588,0,0.6785608793567698,1,1,0,0.0,Sustained Attack,0.6708748294001284,"unique_dst_ports (SPIKE (+5944.4%), σ=9.85)",PC21,7.896867790019009,"[BORDERLINE] Physical: unique_dst_ports (SPIKE (+5944.4%), σ=9.85). Multivariate: PC21 (elevated 7.90σ). Suspect features: unique_dst_ports, port_scan_ratio, iat_mean. Persistence: Sustained Attack. BallTree score: 0.92x P99. Family: volume_flood.",False,volume_flood,0.2533666691867368,False,,59726,1499255681.043603,False
65,0.6344021560719006,0.0,0.0,0,0.0,0,0,0,0.0,,0.7354157728310438,,,0.0,,False,,0.05000589379392421,False,,22,1499255682.004745,False
66,0.33947581515237857,0.0,0.0,0,0.0,0,0,0,0.0,,0.7179641083683403,,,0.0,,False,,0.1153442402558926,False,,22,1499255683.022836,False
67,0.1331763567169036,0.0,0.0,0,0.0,0,0,0,0.0,,0.5974603396842674,,,0.0,,False,,0.13482880288001559,False,,22,1499255684.395437,False
68,0.4648900229954227,0.0,0.0,0,0.0,0,0,0,0.0,,0.497882828329106,,,0.0,,False,,0.15480710935297548,False,,49234,1499255730.165939,False
69,0.17911130581199952,0.0,0.0,0,0.0,0,0,0,0.0,,0.350211131349721,,,0.0,,False,,0.1756861899550934,False,,137,1499255760.166045,False
70,0.6188684675144794,0.0,0.0,0,0.0,0,0,0,0.0,,0.3471043936382368,,,0.0,,False,,0.5613930474263099,False,,22,1499255766.983089,False
71,0.3127423060314893,0.0,0.0,0,0.0,0,0,0,0.0,,0.3417576918140589,,,0.0,,False,,0.11156817466175532,False,,54614,1499255767.073147,False
72,0.24414926519052724,0.0,0.0,0,0.0,0,0,0,0.0,,0.3639522735087837,,,0.0,,False,,0.1100459179639363,False,,22,1499255768.390216,False
73,0.09857143289806056,0.0,0.0,0,0.0,0,0,0,0.0,,0.2906885554893112,,,0.0,,False,,0.13123940693700661,False,,22,1499255769.708745,False
74,0.1387998472421523,0.0,0.0,0,0.0,0,0,0,0.0,,0.2826262637753418,,,0.0,,False,,0.1662573567290678,False,,137,1499255777.468504,False
75,0.7744920096369529,0.5,0.9999999999999405,0,0.11143019439377708,0,0,0,0.0,Sustained Attack,0.3137509721998365,"port_scan_ratio (SPIKE (+234.8%), σ=2.78)",PC3,2.686602455493968,"[SOFT ZONE] Physical: port_scan_ratio (SPIKE (+234.8%), σ=2.78). Multivariate: PC3 (elevated 2.69σ). Suspect features: bytes_acceleration, pps_acceleration, bytes_volatility. Persistence: Sustained Attack. BallTree score: 0.77x P99.",False,,0.14528717370615368,False,,443,1499255783.672649,True
76,0.3659444005676233,0.0,0.0,0,0.0,0,0,0,0.0,,0.3243913911070632,,,0.0,,False,,0.17305148389577252,False,,123,1499255817.390636,False
77,0.28310390360981097,0.0,0.0,0,0.0,0,0,0,0.0,,0.33218231879092,,,0.0,,False,,0.11836405911521494,False,,54614,1499255821.370829,False
78,0.6500602743433375,0.5,0.9999999470031223,0,0.1368543747949533,0,0,0,0.0,Sustained Attack,0.4424800870799753,"flag_syn_ratio (SPIKE (+514.9%), σ=2.69) | GMM: bytes_acceleration (LL=-4.359)",PC6,-2.6320345770631333,"[SOFT ZONE] Physical: flag_syn_ratio (SPIKE (+514.9%), σ=2.69) | GMM: bytes_acceleration (LL=-4.359). Multivariate: PC6 (reduced 2.63σ). Suspect features: payload_continuity, size_avg, entropy_velocity. Persistence: Sustained Attack. BallTree score: 0.65x P99.",False,,0.5356186618459845,False,,22,1499255822.925069,True
79,0.38860854569886266,0.0,0.0,0,0.0,0,0,0,0.0,,0.49244182677131754,,,0.0,,False,,0.085570582718217,False,,22,1499255823.003499,False
80,0.3306862090691547,0.0,0.0,0,0.0,0,0,0,0.0,,0.4036806666577578,,,0.0,,False,,0.13198488263346797,False,,22,1499255824.475155,False
81,0.3125672450697542,0.0,0.0,0,0.0,0,0,0,0.0,,0.393005235558184,,,0.0,,False,,0.12272925427342193,False,,137,1499255851.53475,False
82,0.35244150895954696,0.0,0.0,0,0.0,0,0,0,0.0,,0.40687275662813116,,,0.0,,False,,0.19487153963775009,False,,63227,1499255854.093619,False
83,0.3980722880053531,0.0,0.0,0,0.0,0,0,0,0.0,,0.3564751593605343,,,0.0,,False,,0.11831028668443835,False,,54614,1499255857.355247,False
84,0.35251681169241306,0.0,0.0,0,0.0,0,0,0,0.0,,0.34925681255924446,,,0.0,,False,,0.10744958471664863,False,,22,1499255858.621924,False
85,0.1731969635771405,0.0,0.0,0,0.0,0,0,0,0.0,,0.3177589634608416,,,0.0,,False,,0.1338785996886979,False,,22,1499255859.910011,False
86,0.47894857049474177,0.0,0.0,0,0.0,0,0,0,0.0,,0.351035228545839,,,0.0,,False,,0.17108468559677165,False,,137,1499255869.4285,False
87,0.31469621443758977,0.0,0.0,0,0.0,0,0,0,0.0,,0.3434861696414476,,,0.0,,False,,0.22205287051914077,False,,54614,1499255881.041703,False
88,0.556645976261005,0.0,0.0,0,0.0,0,0,0,0.0,,0.37520090729257805,,,0.0,,False,,0.6116242695775642,False,,22,1499255882.608791,False
89,0.4724451631595861,0.0,0.0,0,0.0,0,0,0,0.0,,0.39918657758601267,,,0.0,,False,,0.09971434102566598,False,,54614,1499255884.053596,False
90,0.28089435940372776,0.0,0.0,0,0.0,0,0,0,0.0,,0.4207260567513301,,,0.0,,False,,0.1630851464436396,False,,22,1499255885.732414,False
91,0.14230178164423327,0.0,0.0,0,0.0,0,0,0,0.0,,0.3533966989812284,,,0.0,,False,,0.05460579649964181,False,,22,1499255886.011096,False
92,0.7358044604791509,0.5,0.9999999968444783,0,0.28144330768616516,0,0,0,0.0,Sustained Attack,0.43761834818954065,"flow_duration (SPIKE (+247.8%), σ=1.94) | GMM: iat_mean (LL=-4.865)",PC20,2.346273498297018,"[SOFT ZONE] Physical: flow_duration (SPIKE (+247.8%), σ=1.94) | GMM: iat_mean (LL=-4.865). Multivariate: PC20 (elevated 2.35σ). Suspect features: iat_mean, flow_duration, unique_dst_ports. Persistence: Sustained Attack. BallTree score: 0.74x P99.",False,,0.05460579649964181,False,,5353,1499255887.011945,True
93,0.268781215655746,0.0,0.0,0,0.0,0,0,0,0.0,,0.3800453960684888,,,0.0,,False,,0.15404103724662735,False,,37082,1499255906.99974,False
94,0.47936720690211615,0.0,0.0,0,0.0,0,0,0,0.0,,0.3814298048169948,,,0.0,,False,,0.15507228883623297,False,,49236,1499255908.484714,False
95,0.35397572164723856,0.0,0.0,0,0.0,0,0,0,0.0,,0.39604607726569696,,,0.0,,False,,0.15026235387968584,False,,44826,1499255922.075154,False
96,0.3877154889047026,0.0,0.0,0,0.0,0,0,0,0.0,,0.44512881871779086,,,0.0,,False,,0.1276956051176923,False,,54614,1499255948.105652,False
97,0.34514570771906616,0.0,0.0,0,0.0,0,0,0,0.0,,0.3669970681657739,,,0.0,,False,,0.18967386822225477,False,,22,1499255949.587398,False
98,0.2418144408290513,0.0,0.0,0,0.0,0,0,0,0.0,,0.36160371320043494,,,0.0,,False,,0.047033359186459185,False,,22,1499255950.024789,False
99,0.1330572215247742,0.0,0.0,0,0.0,0,0,0,0.0,,0.29234171612496657,,,0.0,,False,,0.13206734153917246,False,,22,1499255951.024923,False
100,0.07913176694394033,0.0,0.0,0,0.0,0,0,0,0.0,,0.23737292518430692,,,0.0,,False,,0.24540457013680766,False,,54614,1499255986.78819,False
101,0.4253459546668206,0.0,0.9999994497705941,0,0.28866954915771603,0,0,1,1.0,Sustained Attack,0.2448990183367305,"flag_syn_ratio (SPIKE (+1006.7%), σ=5.27) | GMM: vel_syn_z (LL=-5.278)",PC11,5.437231672399293,"[NORMAL] Physical: flag_syn_ratio (SPIKE (+1006.7%), σ=5.27) | GMM: vel_syn_z (LL=-5.278). Multivariate: PC11 (elevated 5.44σ). Suspect features: vel_syn_z, flag_syn_ratio, flag_psh_ratio. Persistence: Sustained Attack. BallTree score: 0.43x P99. ⚡VELOCITY BYPASS: vel_syn_z(z=+5.37) (≥5.0σ — emergency gate fired).",False,,1.0748319678810756,True,vel_syn_z(z=+5.37),22,1499256022.740991,False
102,0.28915852223211463,0.0,0.0,0,0.0,0,0,0,0.0,,0.23370158123934023,,,0.0,,False,,0.11650305719139846,False,,54614,1499256025.067911,False
